DATE,METHOD,OD,STRAIN,GENOTYPE,TIME,ABS,LUX
20250601,Overnight,0.01,tagG,Single,20.50,0.490475,719.5
20250601,Overnight,0.01,tagG,Single,20.75,0.493275,743
20250601,Overnight,0.01,tagG,Single,21.00,0.495875,712.25
20250601,Overnight,0.01,tagG,Single,21.25,0.497825,765.75
20250601,Overnight,0.01,tagG,Single,21.50,0.4999,750.25
20250601,Overnight,0.01,tagG,Single,21.75,0.50245,750.5
20250601,Overnight,0.01,tagG,Single,22.00,0.5042,792
20250601,Overnight,0.01,tagG,Single,22.25,0.50585,778.25
20250601,Overnight,0.01,tagG,Single,22.50,0.511,773
20250601,Overnight,0.01,tagG,Single,22.75,0.5142,773.75
20250601,Overnight,0.01,tagG,Single,23.00,0.51715,808.25
20250601,Overnight,0.01,tagG,Single,23.25,0.52045,785.75
20250601,Overnight,0.01,tagG,Single,23.50,0.5223,827
20250601,Overnight,0.01,tagG,Single,23.75,0.5241,799
20250601,Overnight,0.01,tagG,Single,24.00,0.527475,856.75
20250601,Overnight,0.01,tagH,Single,0.00,0,0
20250601,Overnight,0.01,tagH,Single,0.25,0.00075,10.5
20250601,Overnight,0.01,tagH,Single,0.50,0.0015,16.75
20250601,Overnight,0.01,tagH,Single,0.75,0.002025,7.25
20250601,Overnight,0.01,tagH,Single,1.00,0.0027,7.5
20250601,Overnight,0.01,tagH,Single,1.25,0.003125,19.5
20250601,Overnight,0.01,tagH,Single,1.50,0.0034,18.5
20250601,Overnight,0.01,tagH,Single,1.75,0.003925,9.25
20250601,Overnight,0.01,tagH,Single,2.00,0.004625,17.5
20250601,Overnight,0.01,tagH,Single,2.25,0.0057,18.5
20250601,Overnight,0.01,tagH,Single,2.50,0.006925,27.5
20250601,Overnight,0.01,tagH,Single,2.75,0.008425,24.75
20250601,Overnight,0.01,tagH,Single,3.00,0.0106,45.25
20250601,Overnight,0.01,tagH,Single,3.25,0.013075,49.25
20250601,Overnight,0.01,tagH,Single,3.50,0.01555,54.5
20250601,Overnight,0.01,tagH,Single,3.75,0.0183,64.5
20250601,Overnight,0.01,tagH,Single,4.00,0.02125,73.75
20250601,Overnight,0.01,tagH,Single,4.25,0.024325,92.25
20250601,Overnight,0.01,tagH,Single,4.50,0.027625,118.25
20250601,Overnight,0.01,tagH,Single,4.75,0.0323,123
20250601,Overnight,0.01,tagH,Single,5.00,0.0388,164
20250601,Overnight,0.01,tagH,Single,5.25,0.047875,173.75
20250601,Overnight,0.01,tagH,Single,5.50,0.05535,191.5
20250601,Overnight,0.01,tagH,Single,5.75,0.0653,218
20250601,Overnight,0.01,tagH,Single,6.00,0.072475,214.5
20250601,Overnight,0.01,tagH,Single,6.25,0.079925,232.5
20250601,Overnight,0.01,tagH,Single,6.50,0.089175,239.5
20250601,Overnight,0.01,tagH,Single,6.75,0.099125,250
20250601,Overnight,0.01,tagH,Single,7.00,0.10545,273.75
20250601,Overnight,0.01,tagH,Single,7.25,0.113725,300.75
20250601,Overnight,0.01,tagH,Single,7.50,0.121075,305
20250601,Overnight,0.01,tagH,Single,7.75,0.126575,328.25
20250601,Overnight,0.01,tagH,Single,8.00,0.1326,338.25
20250601,Overnight,0.01,tagH,Single,8.25,0.137525,357.5
20250601,Overnight,0.01,tagH,Single,8.50,0.143175,380.5
20250601,Overnight,0.01,tagH,Single,8.75,0.149575,402.75
20250601,Overnight,0.01,tagH,Single,9.00,0.1561,403.75
20250601,Overnight,0.01,tagH,Single,9.25,0.162925,431
20250601,Overnight,0.01,tagH,Single,9.50,0.169,418.5
20250601,Overnight,0.01,tagH,Single,9.75,0.1752,452.25
20250601,Overnight,0.01,tagH,Single,10.00,0.183325,447.75
20250601,Overnight,0.01,tagH,Single,10.25,0.19215,461.25
20250601,Overnight,0.01,tagH,Single,10.50,0.202125,478
20250601,Overnight,0.01,tagH,Single,10.75,0.210875,463.75
20250601,Overnight,0.01,tagH,Single,11.00,0.2184,481.25
20250601,Overnight,0.01,tagH,Single,11.25,0.2256,476.5
20250601,Overnight,0.01,tagH,Single,11.50,0.233525,497.25
20250601,Overnight,0.01,tagH,Single,11.75,0.2402,521.75
20250601,Overnight,0.01,tagH,Single,12.00,0.247725,519.75
20250601,Overnight,0.01,tagH,Single,12.25,0.254875,509.25
20250601,Overnight,0.01,tagH,Single,12.50,0.26165,509.5
20250601,Overnight,0.01,tagH,Single,12.75,0.268725,523.75
20250601,Overnight,0.01,tagH,Single,13.00,0.27655,530
20250601,Overnight,0.01,tagH,Single,13.25,0.283425,530
20250601,Overnight,0.01,tagH,Single,13.50,0.289725,503.5
20250601,Overnight,0.01,tagH,Single,13.75,0.297675,507.25
20250601,Overnight,0.01,tagH,Single,14.00,0.3043,537.5
20250601,Overnight,0.01,tagH,Single,14.25,0.3161,533.5
20250601,Overnight,0.01,tagH,Single,14.50,0.321625,512
20250601,Overnight,0.01,tagH,Single,14.75,0.329325,506
20250601,Overnight,0.01,tagH,Single,15.00,0.337775,548
20250601,Overnight,0.01,tagH,Single,15.25,0.344075,553.25
20250601,Overnight,0.01,tagH,Single,15.50,0.3528,556.5
20250601,Overnight,0.01,tagH,Single,15.75,0.36215,540.5
20250601,Overnight,0.01,tagH,Single,16.00,0.3678,541.75
20250601,Overnight,0.01,tagH,Single,16.25,0.377125,543.5
20250601,Overnight,0.01,tagH,Single,16.50,0.3845,567.25
20250601,Overnight,0.01,tagH,Single,16.75,0.392,544.75
20250601,Overnight,0.01,tagH,Single,17.00,0.399925,519
20250601,Overnight,0.01,tagH,Single,17.25,0.409275,542.25
20250601,Overnight,0.01,tagH,Single,17.50,0.416325,559.5
20250601,Overnight,0.01,tagH,Single,17.75,0.4229,575
20250601,Overnight,0.01,tagH,Single,18.00,0.43085,577.75
20250601,Overnight,0.01,tagH,Single,18.25,0.4389,578
20250601,Overnight,0.01,tagH,Single,18.50,0.4459,531.75
20250601,Overnight,0.01,tagH,Single,18.75,0.453825,592.25
20250601,Overnight,0.01,tagH,Single,19.00,0.460625,584.25
20250601,Overnight,0.01,tagH,Single,19.25,0.467175,569.75
20250601,Overnight,0.01,tagH,Single,19.50,0.47515,602.5
20250601,Overnight,0.01,tagH,Single,19.75,0.48335,611
20250601,Overnight,0.01,tagH,Single,20.00,0.4918,615.75
20250601,Overnight,0.01,tagH,Single,20.25,0.501125,603.25
20250601,Overnight,0.01,tagH,Single,20.50,0.509175,609
20250601,Overnight,0.01,tagH,Single,20.75,0.5276,666.25
20250601,Overnight,0.01,tagH,Single,21.00,0.536025,643.5
20250601,Overnight,0.01,tagH,Single,21.25,0.55045,671.25
20250601,Overnight,0.01,tagH,Single,21.50,0.562475,672.25
20250601,Overnight,0.01,tagH,Single,21.75,0.571375,702.75
20250601,Overnight,0.01,tagH,Single,22.00,0.583075,716
20250601,Overnight,0.01,tagH,Single,22.25,0.588175,759
20250601,Overnight,0.01,tagH,Single,22.50,0.601025,746.5
20250601,Overnight,0.01,tagH,Single,22.75,0.61915,769.5
20250601,Overnight,0.01,tagH,Single,23.00,0.632525,793.5
20250601,Overnight,0.01,tagH,Single,23.25,0.63915,813.75
20250601,Overnight,0.01,tagH,Single,23.50,0.6453,833.25
20250601,Overnight,0.01,tagH,Single,23.75,0.648225,863.25
20250601,Overnight,0.01,tagH,Single,24.00,0.659125,879.5
20250601,Overnight,0.01,WT,Single,0.00,0,0
20250601,Overnight,0.01,WT,Single,0.25,0.000175,9.75
20250601,Overnight,0.01,WT,Single,0.50,0.000675,12.5
20250601,Overnight,0.01,WT,Single,0.75,0.001175,11
20250601,Overnight,0.01,WT,Single,1.00,0.00125,7.75
20250601,Overnight,0.01,WT,Single,1.25,0.0018,19.25
20250601,Overnight,0.01,WT,Single,1.50,0.002825,19.25
20250601,Overnight,0.01,WT,Single,1.75,0.004325,11.5
20250601,Overnight,0.01,WT,Single,2.00,0.0053,18.25
20250601,Overnight,0.01,WT,Single,2.25,0.0067,29.25
20250601,Overnight,0.01,WT,Single,2.50,0.008725,38.75
20250601,Overnight,0.01,WT,Single,2.75,0.010825,38
20250601,Overnight,0.01,WT,Single,3.00,0.013825,54.5
20250601,Overnight,0.01,WT,Single,3.25,0.017325,58.25
20250601,Overnight,0.01,WT,Single,3.50,0.0213,83.75
20250601,Overnight,0.01,WT,Single,3.75,0.0268,75.5
20250601,Overnight,0.01,WT,Single,4.00,0.032975,113.75
20250601,Overnight,0.01,WT,Single,4.25,0.040925,157
20250601,Overnight,0.01,WT,Single,4.50,0.049475,170
20250601,Overnight,0.01,WT,Single,4.75,0.060125,204
20250601,Overnight,0.01,WT,Single,5.00,0.0721,251.75
20250601,Overnight,0.01,WT,Single,5.25,0.08545,290.25
20250601,Overnight,0.01,WT,Single,5.50,0.09945,353
20250601,Overnight,0.01,WT,Single,5.75,0.114825,392.25
20250601,Overnight,0.01,WT,Single,6.00,0.130425,444.75
20250601,Overnight,0.01,WT,Single,6.25,0.14845,483.75
20250601,Overnight,0.01,WT,Single,6.50,0.16865,523.75
20250601,Overnight,0.01,WT,Single,6.75,0.187475,598.25
20250601,Overnight,0.01,WT,Single,7.00,0.20925,668
20250601,Overnight,0.01,WT,Single,7.25,0.23115,732.5
20250601,Overnight,0.01,WT,Single,7.50,0.25525,833.25
20250601,Overnight,0.01,WT,Single,7.75,0.280375,929
20250601,Overnight,0.01,WT,Single,8.00,0.30635,1056.5
20250601,Overnight,0.01,WT,Single,8.25,0.33475,1135.5
20250601,Overnight,0.01,WT,Single,8.50,0.36605,1195
20250601,Overnight,0.01,WT,Single,8.75,0.394875,1208.75
20250601,Overnight,0.01,WT,Single,9.00,0.4216,1293.5
20250601,Overnight,0.01,WT,Single,9.25,0.444475,1351
20250601,Overnight,0.01,WT,Single,9.50,0.4699,1374.25
20250601,Overnight,0.01,WT,Single,9.75,0.49615,1415.5
20250601,Overnight,0.01,WT,Single,10.00,0.521475,1441.75
20250601,Overnight,0.01,WT,Single,10.25,0.54605,1521.25
20250601,Overnight,0.01,WT,Single,10.50,0.568575,1566.25
20250601,Overnight,0.01,WT,Single,10.75,0.59265,1587.5
20250601,Overnight,0.01,WT,Single,11.00,0.6165,1614.75
20250601,Overnight,0.01,WT,Single,11.25,0.6336,1718.5
20250601,Overnight,0.01,WT,Single,11.50,0.6511,1754
20250601,Overnight,0.01,WT,Single,11.75,0.6666,1787
20250601,Overnight,0.01,WT,Single,12.00,0.68115,1769.75
20250601,Overnight,0.01,WT,Single,12.25,0.6949,1767.5
20250601,Overnight,0.01,WT,Single,12.50,0.7045,1805
20250601,Overnight,0.01,WT,Single,12.75,0.714625,1770
20250601,Overnight,0.01,WT,Single,13.00,0.722925,1751.25
20250601,Overnight,0.01,WT,Single,13.25,0.735025,1837.25
20250601,Overnight,0.01,WT,Single,13.50,0.743275,1772.75
20250601,Overnight,0.01,WT,Single,13.75,0.752475,1785
20250601,Overnight,0.01,WT,Single,14.00,0.76135,1810
20250601,Overnight,0.01,WT,Single,14.25,0.7697,1763.25
20250601,Overnight,0.01,WT,Single,14.50,0.778325,1741.5
20250601,Overnight,0.01,WT,Single,14.75,0.78855,1750.75
20250601,Overnight,0.01,WT,Single,15.00,0.79695,1798
20250601,Overnight,0.01,WT,Single,15.25,0.8034,1745
20250601,Overnight,0.01,WT,Single,15.50,0.8094,1730.25
20250601,Overnight,0.01,WT,Single,15.75,0.81685,1776
20250601,Overnight,0.01,WT,Single,16.00,0.826,1723.25
20250601,Overnight,0.01,WT,Single,16.25,0.83435,1734.75
20250601,Overnight,0.01,WT,Single,16.50,0.84135,1720.25
20250601,Overnight,0.01,WT,Single,16.75,0.85165,1713.5
20250601,Overnight,0.01,WT,Single,17.00,0.8599,1701.25
20250601,Overnight,0.01,WT,Single,17.25,0.8618,1706.5
20250601,Overnight,0.01,WT,Single,17.50,0.87075,1680.75
20250601,Overnight,0.01,WT,Single,17.75,0.8779,1713.5
20250601,Overnight,0.01,WT,Single,18.00,0.885975,1684.75
20250601,Overnight,0.01,WT,Single,18.25,0.888025,1706.75
20250601,Overnight,0.01,WT,Single,18.50,0.896625,1684.5
20250601,Overnight,0.01,WT,Single,18.75,0.903475,1692.25
20250601,Overnight,0.01,WT,Single,19.00,0.9099,1736.75
20250601,Overnight,0.01,WT,Single,19.25,0.91575,1689.25
20250601,Overnight,0.01,WT,Single,19.50,0.916425,1647.75
20250601,Overnight,0.01,WT,Single,19.75,0.925025,1694
20250601,Overnight,0.01,WT,Single,20.00,0.933725,1653.75
20250601,Overnight,0.01,WT,Single,20.25,0.9374,1609.25
20250601,Overnight,0.01,WT,Single,20.50,0.94395,1650.75
20250601,Overnight,0.01,WT,Single,20.75,0.946625,1629
20250601,Overnight,0.01,WT,Single,21.00,0.94965,1661
20250601,Overnight,0.01,WT,Single,21.25,0.95725,1625
20250601,Overnight,0.01,WT,Single,21.50,0.957625,1656.5
20250601,Overnight,0.01,WT,Single,21.75,0.962725,1608.5
20250601,Overnight,0.01,WT,Single,22.00,0.96525,1589.5
20250601,Overnight,0.01,WT,Single,22.25,0.969875,1618.25
20250601,Overnight,0.01,WT,Single,22.50,0.97955,1650.75
20250601,Overnight,0.01,WT,Single,22.75,0.987475,1690.75
20250601,Overnight,0.01,WT,Single,23.00,0.998925,1636
20250601,Overnight,0.01,WT,Single,23.25,1.006375,1677.25
20250601,Overnight,0.01,WT,Single,23.50,1.007625,1676.25
20250601,Overnight,0.01,WT,Single,23.75,1.0163,1699.75
20250601,Overnight,0.01,WT,Single,24.00,1.019825,1736.75
20250601,Overnight,0.01,wfgD,Single,0.00,0,0
20250601,Overnight,0.01,wfgD,Single,0.25,5E-05,9.5
20250601,Overnight,0.01,wfgD,Single,0.50,0.000525,18.5
20250601,Overnight,0.01,wfgD,Single,0.75,0.00135,19.5
20250601,Overnight,0.01,wfgD,Single,1.00,0.0026,21.25
20250601,Overnight,0.01,wfgD,Single,1.25,0.00455,11.75
20250601,Overnight,0.01,wfgD,Single,1.50,0.006125,17.75
20250601,Overnight,0.01,wfgD,Single,1.75,0.009025,20.25
20250601,Overnight,0.01,wfgD,Single,2.00,0.0119,28.5
20250601,Overnight,0.01,wfgD,Single,2.25,0.014025,38
20250601,Overnight,0.01,wfgD,Single,2.50,0.01755,47
20250601,Overnight,0.01,wfgD,Single,2.75,0.02115,55.25
20250601,Overnight,0.01,wfgD,Single,3.00,0.02495,80.5
20250601,Overnight,0.01,wfgD,Single,3.25,0.02955,87
20250601,Overnight,0.01,wfgD,Single,3.50,0.034625,102
20250601,Overnight,0.01,wfgD,Single,3.75,0.04025,119.25
20250601,Overnight,0.01,wfgD,Single,4.00,0.0463,143.75
20250601,Overnight,0.01,wfgD,Single,4.25,0.053025,168.75
20250601,Overnight,0.01,wfgD,Single,4.50,0.0591,216.5
20250601,Overnight,0.01,wfgD,Single,4.75,0.0646,254.75
20250601,Overnight,0.01,wfgD,Single,5.00,0.069875,306.75
20250601,Overnight,0.01,wfgD,Single,5.25,0.07505,335
20250601,Overnight,0.01,wfgD,Single,5.50,0.079425,389.5
20250601,Overnight,0.01,wfgD,Single,5.75,0.08495,413
20250601,Overnight,0.01,wfgD,Single,6.00,0.09055,490.25
20250601,Overnight,0.01,wfgD,Single,6.25,0.0956,509.5
20250601,Overnight,0.01,wfgD,Single,6.50,0.101325,574.25
20250601,Overnight,0.01,wfgD,Single,6.75,0.10715,630
20250601,Overnight,0.01,wfgD,Single,7.00,0.112625,657.5
20250601,Overnight,0.01,wfgD,Single,7.25,0.118375,735.5
20250601,Overnight,0.01,wfgD,Single,7.50,0.1241,802
20250601,Overnight,0.01,wfgD,Single,7.75,0.12925,881.75
20250601,Overnight,0.01,wfgD,Single,8.00,0.13535,916.5
20250601,Overnight,0.01,wfgD,Single,8.25,0.14055,972.75
20250601,Overnight,0.01,wfgD,Single,8.50,0.146,1041.75
20250601,Overnight,0.01,wfgD,Single,8.75,0.1524,1069.25
20250601,Overnight,0.01,wfgD,Single,9.00,0.159375,1077
20250601,Overnight,0.01,wfgD,Single,9.25,0.166,1138
20250601,Overnight,0.01,wfgD,Single,9.50,0.17285,1134.75
20250601,Overnight,0.01,wfgD,Single,9.75,0.179725,1133.5
20250601,Overnight,0.01,wfgD,Single,10.00,0.186225,1182.5
20250601,Overnight,0.01,wfgD,Single,10.25,0.193275,1171.25
20250601,Overnight,0.01,wfgD,Single,10.50,0.199025,1190.75
20250601,Overnight,0.01,wfgD,Single,10.75,0.203925,1216.5
20250601,Overnight,0.01,wfgD,Single,11.00,0.21,1223.25
20250601,Overnight,0.01,wfgD,Single,11.25,0.214875,1243
20250601,Overnight,0.01,wfgD,Single,11.50,0.219975,1266.75
20250601,Overnight,0.01,wfgD,Single,11.75,0.22435,1245.75
20250601,Overnight,0.01,wfgD,Single,12.00,0.227975,1304.5
20250601,Overnight,0.01,wfgD,Single,12.25,0.230825,1276.75
20250601,Overnight,0.01,wfgD,Single,12.50,0.2358,1237.75
20250601,Overnight,0.01,wfgD,Single,12.75,0.2395,1234.5
20250601,Overnight,0.01,wfgD,Single,13.00,0.242775,1250
20250601,Overnight,0.01,wfgD,Single,13.25,0.24655,1266.5
20250601,Overnight,0.01,wfgD,Single,13.50,0.250425,1234.5
20250601,Overnight,0.01,wfgD,Single,13.75,0.254375,1226.25
20250601,Overnight,0.01,wfgD,Single,14.00,0.2576,1190.5
20250601,Overnight,0.01,wfgD,Single,14.25,0.26075,1201.25
20250601,Overnight,0.01,wfgD,Single,14.50,0.264225,1227.25
20250601,Overnight,0.01,wfgD,Single,14.75,0.26655,1186
20250601,Overnight,0.01,wfgD,Single,15.00,0.26995,1174.5
20250601,Overnight,0.01,wfgD,Single,15.25,0.2734,1165
20250601,Overnight,0.01,wfgD,Single,15.50,0.276975,1147.75
20250601,Overnight,0.01,wfgD,Single,15.75,0.279925,1165.25
20250601,Overnight,0.01,wfgD,Single,16.00,0.282675,1115.75
20250601,Overnight,0.01,wfgD,Single,16.25,0.285925,1118.75
20250601,Overnight,0.01,wfgD,Single,16.50,0.2898,1123.25
20250601,Overnight,0.01,wfgD,Single,16.75,0.293675,1116.75
20250601,Overnight,0.01,wfgD,Single,17.00,0.296575,1059.75
20250601,Overnight,0.01,wfgD,Single,17.25,0.29985,1097.75
20250601,Overnight,0.01,wfgD,Single,17.50,0.302425,1101
20250601,Overnight,0.01,wfgD,Single,17.75,0.3053,1117.75
20250601,Overnight,0.01,wfgD,Single,18.00,0.30845,1078
20250601,Overnight,0.01,wfgD,Single,18.25,0.310925,1058.25
20250601,Overnight,0.01,wfgD,Single,18.50,0.31295,1034.25
20250601,Overnight,0.01,wfgD,Single,18.75,0.3167,1023.25
20250601,Overnight,0.01,wfgD,Single,19.00,0.319975,1057.75
20250601,Overnight,0.01,wfgD,Single,19.25,0.322575,1021
20250601,Overnight,0.01,wfgD,Single,19.50,0.325875,1026.5
20250601,Overnight,0.01,wfgD,Single,19.75,0.32835,1059.5
20250601,Overnight,0.01,wfgD,Single,20.00,0.331375,1025.5
20250601,Overnight,0.01,wfgD,Single,20.25,0.33405,1029.25
20250601,Overnight,0.01,wfgD,Single,20.50,0.336625,995.25
20250601,Overnight,0.01,wfgD,Single,20.75,0.339625,1016.75
20250601,Overnight,0.01,wfgD,Single,21.00,0.343125,985.75
20250601,Overnight,0.01,wfgD,Single,21.25,0.347,977.75
20250601,Overnight,0.01,wfgD,Single,21.50,0.350975,1011.5
20250601,Overnight,0.01,wfgD,Single,21.75,0.3542,1001.75
20250601,Overnight,0.01,wfgD,Single,22.00,0.35795,1038.25
20250601,Overnight,0.01,wfgD,Single,22.25,0.36175,975
20250601,Overnight,0.01,wfgD,Single,22.50,0.36925,1029.25
20250601,Overnight,0.01,wfgD,Single,22.75,0.3744,1051
20250601,Overnight,0.01,wfgD,Single,23.00,0.37885,1059.75
20250601,Overnight,0.01,wfgD,Single,23.25,0.383925,1059.5
20250601,Overnight,0.01,wfgD,Single,23.50,0.388475,1086.25
20250601,Overnight,0.01,wfgD,Single,23.75,0.394175,1095.25
20250601,Overnight,0.01,wfgD,Single,24.00,0.398875,1104.5
20250601,Overnight,0.01,OBC,Single,0.00,0,0
20250601,Overnight,0.01,OBC,Single,0.25,0.00015,10.75
20250601,Overnight,0.01,OBC,Single,0.50,0.000725,17.5
20250601,Overnight,0.01,OBC,Single,0.75,0.001875,9.5
20250601,Overnight,0.01,OBC,Single,1.00,0.003675,5.75
20250601,Overnight,0.01,OBC,Single,1.25,0.006325,20
20250601,Overnight,0.01,OBC,Single,1.50,0.0091,18.25
20250601,Overnight,0.01,OBC,Single,1.75,0.01265,13.75
20250601,Overnight,0.01,OBC,Single,2.00,0.017025,18
20250601,Overnight,0.01,OBC,Single,2.25,0.0211,30.25
20250601,Overnight,0.01,OBC,Single,2.50,0.025375,44.5
20250601,Overnight,0.01,OBC,Single,2.75,0.0299,56.5
20250601,Overnight,0.01,OBC,Single,3.00,0.0342,70.5
20250601,Overnight,0.01,OBC,Single,3.25,0.04105,71.25
20250601,Overnight,0.01,OBC,Single,3.50,0.044575,84.5
20250601,Overnight,0.01,OBC,Single,3.75,0.051175,103.25
20250601,Overnight,0.01,OBC,Single,4.00,0.0567,123
20250601,Overnight,0.01,OBC,Single,4.25,0.065275,156
20250601,Overnight,0.01,OBC,Single,4.50,0.0718,176.75
20250601,Overnight,0.01,OBC,Single,4.75,0.079975,232.75
20250601,Overnight,0.01,OBC,Single,5.00,0.088325,256
20250601,Overnight,0.01,OBC,Single,5.25,0.097925,293.75
20250601,Overnight,0.01,OBC,Single,5.50,0.105275,319.5
20250601,Overnight,0.01,OBC,Single,5.75,0.112475,367.25
20250601,Overnight,0.01,OBC,Single,6.00,0.1204,376.5
20250601,Overnight,0.01,OBC,Single,6.25,0.1263,396.25
20250601,Overnight,0.01,OBC,Single,6.50,0.13425,401.75
20250601,Overnight,0.01,OBC,Single,6.75,0.1409,415.5
20250601,Overnight,0.01,OBC,Single,7.00,0.14735,449
20250601,Overnight,0.01,OBC,Single,7.25,0.15395,482.25
20250601,Overnight,0.01,OBC,Single,7.50,0.1606,527.25
20250601,Overnight,0.01,OBC,Single,7.75,0.16825,535.75
20250601,Overnight,0.01,OBC,Single,8.00,0.174425,563.5
20250601,Overnight,0.01,OBC,Single,8.25,0.181725,608.75
20250601,Overnight,0.01,OBC,Single,8.50,0.18895,604
20250601,Overnight,0.01,OBC,Single,8.75,0.196725,637
20250601,Overnight,0.01,OBC,Single,9.00,0.2041,644
20250601,Overnight,0.01,OBC,Single,9.25,0.2115,632
20250601,Overnight,0.01,OBC,Single,9.50,0.21815,656.5
20250601,Overnight,0.01,OBC,Single,9.75,0.225025,672.5
20250601,Overnight,0.01,OBC,Single,10.00,0.232,718
20250601,Overnight,0.01,OBC,Single,10.25,0.238925,698.25
20250601,Overnight,0.01,OBC,Single,10.50,0.244325,696.75
20250601,Overnight,0.01,OBC,Single,10.75,0.2506,711.5
20250601,Overnight,0.01,OBC,Single,11.00,0.2555,741.75
20250601,Overnight,0.01,OBC,Single,11.25,0.259675,729.25
20250601,Overnight,0.01,OBC,Single,11.50,0.263775,757.5
20250601,Overnight,0.01,OBC,Single,11.75,0.26775,774.5
20250601,Overnight,0.01,OBC,Single,12.00,0.2722,760.75
20250601,Overnight,0.01,OBC,Single,12.25,0.27665,813
20250601,Overnight,0.01,OBC,Single,12.50,0.280725,778
20250601,Overnight,0.01,OBC,Single,12.75,0.2852,803.25
20250601,Overnight,0.01,OBC,Single,13.00,0.2898,770.75
20250601,Overnight,0.01,OBC,Single,13.25,0.2935,780.75
20250601,Overnight,0.01,OBC,Single,13.50,0.297625,759.75
20250601,Overnight,0.01,OBC,Single,13.75,0.3017,772.25
20250601,Overnight,0.01,OBC,Single,14.00,0.305,767.25
20250601,Overnight,0.01,OBC,Single,14.25,0.308475,763.75
20250601,Overnight,0.01,OBC,Single,14.50,0.31215,782.25
20250601,Overnight,0.01,OBC,Single,14.75,0.316225,786.25
20250601,Overnight,0.01,OBC,Single,15.00,0.319025,761.25
20250601,Overnight,0.01,OBC,Single,15.25,0.3228,768.25
20250601,Overnight,0.01,OBC,Single,15.50,0.326575,748.75
20250601,Overnight,0.01,OBC,Single,15.75,0.33035,782.5
20250601,Overnight,0.01,OBC,Single,16.00,0.333075,747.75
20250601,Overnight,0.01,OBC,Single,16.25,0.33605,730
20250601,Overnight,0.01,OBC,Single,16.50,0.338925,744.75
20250601,Overnight,0.01,OBC,Single,16.75,0.341525,764
20250601,Overnight,0.01,OBC,Single,17.00,0.343475,772.5
20250601,Overnight,0.01,OBC,Single,17.25,0.3461,720.5
