tnseq_ID,baseMean_Ey,log2FoldChange_Ey,pvalue_Ey,padj_Ey,logFC_tailocin,AveExpr_tailocin,t_tailocin,P.Value_tailocin,adj.P.Val_tailocin,Significance_for_both,Category,name_p25c2_new
BJEIHDPM_01263,4.81487907540037,-0.732063603780333,0.0450974764395073,0.164494893570334,-4.9254219,4.639330849,-10.62023021,4.91708038115697E-14,6.5389636456687E-14,Significant,Mutual Detriment,DAKCFMEO_04889
BJEIHDPM_01264,37.4569844413939,0.525934756490193,0.0949503429086482,0.258993444509071,-5.465970191,6.793115543,-16.43552307,5.05030784343129E-21,2.03667456643922E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04890
BJEIHDPM_01265,12.8381309533973,0.209457854114043,0.478718433924274,0.676284771734292,-5.07792368,5.380365781,-11.42343137,4.14306290709346E-15,5.95108018292173E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04891
BJEIHDPM_01266,1.33208895623009,0.428319796096654,0.59787445125943,0.760154659458418,-2.925013124,2.152716408,-4.455123617,5.22659414694052E-05,5.3332820138566E-05,Not Significant,Non-Focal Trade-off,DAKCFMEO_04892
BJEIHDPM_01267,11.4738129470737,0.501746158355531,0.205666770543176,0.411564757242105,-5.238347702,4.553536607,-13.12688673,2.87159221684691E-17,5.26385448764261E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04893
BJEIHDPM_01268,39.617472105239,0.71416052512869,0.0160839136875054,0.0830750139092163,-4.266219735,7.00908646,-15.80422167,2.38784591318495E-20,8.19104541627918E-20,Significant,Non-Focal Trade-off,DAKCFMEO_04894
BJEIHDPM_01270,0.323697993368894,-1.31985792785063,0.280943015486616,0.497237103700684,-3.287443274,1.981885706,-4.803638102,1.65339915540266E-05,1.70016339121006E-05,Not Significant,Mutual Detriment,DAKCFMEO_04896
BJEIHDPM_01271,79.6258757043078,0.529267477632686,0.0243078708736154,0.108170025387589,-5.501128336,7.877395157,-23.70810685,1.18912485954941E-27,8.51732865817557E-26,Significant,Non-Focal Trade-off,DAKCFMEO_04897
BJEIHDPM_01272,31.3683562000166,0.107541445135873,0.732505081556632,0.851638827675248,-4.999389746,6.52484233,-18.40361904,5.17200592718297E-23,3.63936311503682E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_04898
BJEIHDPM_01273,8.88421860724542,1.25738609437197,0.00283973708235584,0.0252106334493436,-4.45026293,4.452823745,-9.060267194,7.55606116047257E-12,9.20110061129355E-12,Significant,Non-Focal Trade-off,DAKCFMEO_04899
BJEIHDPM_01275,0.338031539689419,-1.34807770838387,0.154970196448973,0.347135611078866,-3.338938902,2.024130856,-5.815416654,5.24988990399649E-07,5.57024577697969E-07,Not Significant,Mutual Detriment,DAKCFMEO_04901
BJEIHDPM_01276,17.6763755519261,-0.3035350872646,0.382801690667807,0.597445865312317,-4.758473003,6.415519762,-18.2431614,7.40898595605612E-23,4.96588318479237E-22,Not Significant,Mutual Detriment,DAKCFMEO_04902
BJEIHDPM_01277,28.3005961059457,-0.596530442911029,0.0316190648792762,0.128976517742385,-5.485621689,6.866237635,-21.10649601,1.70396187681453E-25,3.24496549477497E-24,Significant,Mutual Detriment,DAKCFMEO_04903
BJEIHDPM_01278,11.1550719485161,-0.132533531384373,0.694012627621087,0.823836263531534,-6.071179501,5.032637383,-13.80623561,4.37975473909029E-18,9.251075260957E-18,Not Significant,Mutual Detriment,DAKCFMEO_04904
BJEIHDPM_01281,58.8167879394126,0.977221941695983,0.00324050171843958,0.0278651838590456,-5.591455142,7.311134103,-17.57993161,3.35897779965201E-22,1.8662587538268E-21,Significant,Non-Focal Trade-off,DAKCFMEO_04907
BJEIHDPM_01282,9.20238254633442,-2.32445194426839,5.15842283322825E-08,3.99217071441143E-06,-5.32748429,6.474832052,-19.15653036,9.88212908118094E-24,8.96490311164222E-23,Significant,Mutual Detriment,DAKCFMEO_04908
BJEIHDPM_01284,13.3687974879054,0.250162498395157,0.456849234949431,0.657922037386722,-4.533108438,5.594757491,-13.91857513,3.22681160332231E-18,7.00699949517817E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04910
BJEIHDPM_01286,17.4258349679284,-0.53772720774317,0.377516429137048,0.59283568051517,-4.888200604,4.809493517,-12.31789229,2.90684958999918E-16,4.68119838335774E-16,Not Significant,Mutual Detriment,DAKCFMEO_04912
BJEIHDPM_01287,13.5084358715408,0.152974563083768,0.680197132349,0.815595079542756,1.117857731,7.949884157,5.167308136,4.85690798515004E-06,5.05164746873321E-06,Not Significant,Mutual Benefit,DAKCFMEO_04913
BJEIHDPM_01288,1.38461280331914,0.276572307410462,0.734052305175567,0.852602351199027,-4.383321043,3.151573903,-8.420596423,6.45014258104151E-11,7.63171455779542E-11,Not Significant,Non-Focal Trade-off,DAKCFMEO_04914
BJEIHDPM_01289,3.04235389926861,-1.11860810704534,0.0558752766907986,0.187656589640795,-4.858858073,3.603508434,-10.39424002,1.00105874110779E-13,1.31115745048479E-13,Not Significant,Mutual Detriment,DAKCFMEO_04915
BJEIHDPM_01290,6.2582067111384,0.460577507739071,0.357607830538225,0.573978303298504,-5.393223322,4.426953521,-13.50683407,9.9614199583488E-18,1.96082257506628E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04916
BJEIHDPM_01298,18.0095023073814,0.7201242071464,0.0467571501703153,0.168390828527423,-5.417527914,5.922158823,-14.75575809,3.47305342019844E-19,9.16786763670644E-19,Significant,Non-Focal Trade-off,DAKCFMEO_04924
BJEIHDPM_01299,5.67187168954563,0.849271574541864,0.0887840567757144,0.248483680913163,-5.516598344,4.012896616,-10.90384953,2.03336946958713E-14,2.77693229497685E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_04925
BJEIHDPM_01300,6.32223057258737,0.0823207138915488,0.832584942975149,0.908645737888268,-5.083629776,4.863421791,-12.55329985,1.46948793557492E-16,2.44608831176693E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04926
BJEIHDPM_01301,9.29241772551189,0.785219599169406,0.114288242728393,0.292499025243047,-4.54900233,4.910872987,-10.58269222,5.53092429087347E-14,7.3363476152299E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_04927
BJEIHDPM_01302,51.7465664442859,-0.0795810208073915,0.755877464061147,0.862694627292414,-5.234805872,7.435322792,-19.35429655,6.45184931945514E-24,6.25503533011418E-23,Not Significant,Mutual Detriment,DAKCFMEO_04928
BJEIHDPM_01303,100.406415784663,0.869896467892419,0.00627866437051789,0.0431506663302002,-5.654515774,7.748742141,-23.89629073,8.45474004417379E-28,6.99556852965345E-26,Significant,Non-Focal Trade-off,DAKCFMEO_04929
BJEIHDPM_01306,10.7712953807656,0.928235148463964,0.0578549038707213,0.191772307057512,3.028839524,7.233289351,11.39011429,4.58320699685213E-15,6.5616976067701E-15,Not Significant,Mutual Benefit,DAKCFMEO_04932
BJEIHDPM_01309,11.3774969232137,-0.488014292661606,0.11353602624238,0.291622116466719,-5.656122,5.627160452,-13.86632847,3.71873802081917E-18,7.96350904145971E-18,Not Significant,Mutual Detriment,DAKCFMEO_04935
BJEIHDPM_01310,0.959668473107551,1.64780525880437,0.0921008131505942,0.253972807758416,-2.891342433,1.990831561,-5.284763012,3.25620528083919E-06,3.39854918285065E-06,Not Significant,Non-Focal Trade-off,DAKCFMEO_04936
BJEIHDPM_01312,0.549795957755363,-2.93514647644615,0.000588117294530348,0.00805268295587707,-3.601534061,2.52620944,-5.893415839,4.0070256213166E-07,4.26379511234997E-07,Significant,Mutual Detriment,DAKCFMEO_04938
BJEIHDPM_01313,79.3126238798168,-1.64998911840228,2.4541988632401E-16,9.70771994792751E-14,4.865021854,12.35248844,26.63132021,7.59184160068743E-30,2.14313222598229E-27,Significant,Resistance Trade-off,DAKCFMEO_04939
BJEIHDPM_01314,10.1660493059335,-2.09974259257279,3.17533928111135E-07,2.25065079113639E-05,5.498660421,9.517061168,31.33079349,5.77723689970996E-33,3.96070855452973E-30,Significant,Resistance Trade-off,DAKCFMEO_04940
BJEIHDPM_01315,8.88083291137384,-2.14770590018734,1.89667505883675E-07,1.40670066863726E-05,6.459992919,9.874378124,31.85378365,2.76217318063243E-33,2.20927818230917E-30,Significant,Resistance Trade-off,DAKCFMEO_04941
BJEIHDPM_01318,0.381525715711492,-3.02985350436267,0.00289954703684463,0.0255504639880368,5.567570716,4.161552426,11.13794966,9.8868614717913E-15,1.38007702743242E-14,Significant,Resistance Trade-off,DAKCFMEO_04944
BJEIHDPM_01319,0.457995222221919,-1.29157538760563,0.19040183682532,0.394087522731477,-3.321335031,2.285102023,-5.863875484,4.43890845133668E-07,4.71916740318226E-07,Not Significant,Mutual Detriment,DAKCFMEO_04945
BJEIHDPM_01322,0.761342490116669,-1.04627833214339,0.190970116739426,0.394704309797232,-2.562404799,2.387742275,-3.871513373,0.00033557,0.000339318,Not Significant,Mutual Detriment,DAKCFMEO_04948
BJEIHDPM_01323,2.60080224248972,-2.34870335791365,4.00283226910378E-05,0.00107955173318253,-4.83371777,4.052223355,-10.16780427,2.05409973829401E-13,2.6527515188571E-13,Significant,Mutual Detriment,DAKCFMEO_04949
BJEIHDPM_01324,13.4098251393971,-1.10160068403134,0.0154913183860121,0.0813408458026596,-5.211728081,4.000538138,-11.42599739,4.11099576354006E-15,5.90855605547431E-15,Significant,Mutual Detriment,DAKCFMEO_04950
BJEIHDPM_01328,5.15410214767659,-0.633788804399699,0.252163853910935,0.466355401684192,-4.897717887,4.443252184,-13.4664993,1.1136894631029E-17,2.17436767023222E-17,Not Significant,Mutual Detriment,DAKCFMEO_04954
BJEIHDPM_01329,21.7965955643835,-1.72457760237014,9.7646973490418E-13,2.1726451601618E-10,-5.002419268,7.663310414,-21.90668624,3.51382214481332E-26,1.00975044748258E-24,Significant,Mutual Detriment,DAKCFMEO_04955
BJEIHDPM_01333,67.485279701201,0.450523798163026,0.0557146632577712,0.187471559292614,-5.019877236,7.936671263,-22.49978776,1.12403059256596E-26,4.4201458101184E-25,Not Significant,Non-Focal Trade-off,DAKCFMEO_04959
BJEIHDPM_01334,20.3430308311509,0.347016302562608,0.335057927252405,0.550439706757263,-5.420798524,6.044301478,-14.95657952,2.05974007581397E-19,5.74950061420694E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04960
BJEIHDPM_01335,18.5776052869338,0.512720956509708,0.157605734731002,0.350892067318553,-4.664115659,5.761994405,-13.23392889,2.12712863997149E-17,3.96584706418926E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04961
BJEIHDPM_01336,2.8691370714226,-0.447981804902192,0.461546738830584,0.662542899289064,-4.660857446,4.197718235,-8.07643369,2.07810903103953E-10,2.42943854810199E-10,Not Significant,Mutual Detriment,DAKCFMEO_04962
BJEIHDPM_01337,3.44899696749444,0.826296513117075,0.219130271953337,0.426915041958978,-4.467560411,3.78662328,-7.395538519,2.16083936992138E-09,2.435384719646E-09,Not Significant,Non-Focal Trade-off,DAKCFMEO_04963
BJEIHDPM_01338,0.740775885448293,-0.0653813621356251,0.945224550289323,0.972824342015031,-3.049127388,1.973068951,-4.827397835,1.52726580858279E-05,1.57147268769057E-05,Not Significant,Mutual Detriment,DAKCFMEO_04964
BJEIHDPM_01340,22.8838321424387,0.58129031473181,0.034955666887977,0.138577031315365,-5.063533712,6.339730389,-14.21513002,1.45116038979645E-18,3.36430855586143E-18,Significant,Non-Focal Trade-off,DAKCFMEO_04966
BJEIHDPM_01341,6.90069746357373,0.0535228411809514,0.90324978357414,0.950339999813943,-5.188797382,4.722247183,-12.45878669,1.93080998547958E-16,3.17327298640976E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04967
BJEIHDPM_01342,30.834286863066,0.114710411716568,0.667563784242287,0.807518542950235,-5.348846237,6.983065126,-20.62933416,4.47201863117295E-25,6.96792773084383E-24,Not Significant,Non-Focal Trade-off,DAKCFMEO_04968
BJEIHDPM_01344,26.5827695086096,0.586199152050508,0.175191170322363,0.374719774823228,-5.091518916,5.668469193,-12.9932376,4.18525735473784E-17,7.50562408273052E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04970
BJEIHDPM_01346,10.9403348860768,0.540071069214667,0.222412085071683,0.430085292153824,-4.719606499,4.998940636,-12.07142502,5.98280025051391E-16,9.2947421179075E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04972
BJEIHDPM_01347,32.2511300633317,0.851903338287236,0.0655178021252714,0.20862555954022,-5.504139607,6.051391493,-15.26061573,9.42145842167112E-20,2.81704541841743E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04973
BJEIHDPM_01348,53.2190957200506,0.222782004578919,0.32105214547258,0.536827739865622,-5.014418377,7.333124562,-17.53395835,3.73588538302581E-22,2.04430033673214E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04974
BJEIHDPM_01349,16.4328580853867,0.192318478024841,0.662492661140424,0.804390816391511,-5.33578128,5.563485981,-13.61036853,7.48812570555185E-18,1.5098955991993E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04975
BJEIHDPM_01350,22.7670186141019,0.12429975188611,0.707047545685312,0.83483521666147,-5.014852388,6.499346904,-18.22940463,7.6417090049019E-23,5.1004953427711E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_04976
BJEIHDPM_01351,8.4777382306745,0.338116773317319,0.380320059859871,0.595924037456488,-5.615927754,5.252312689,-13.66592322,6.42836879753802E-18,1.31163868449766E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04977
BJEIHDPM_01352,3.56307026423454,-0.210249373529175,0.669554822174742,0.80882767795795,-5.599332174,4.460980103,-12.37472337,2.46388028984458E-16,3.99735007131986E-16,Not Significant,Mutual Detriment,DAKCFMEO_04978
BJEIHDPM_01353,15.95369684622,0.0908117779035192,0.751920454142833,0.861273107061932,-4.602798663,5.859966108,-13.51440916,9.75513216748984E-18,1.92258231095621E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04979
BJEIHDPM_01354,43.8805004133732,0.424746321047029,0.175534261453653,0.374792354612607,-5.04198423,7.049589116,-16.37793965,5.80888682092139E-21,2.31151308902171E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04980
BJEIHDPM_01355,31.1663599712657,0.861752753762063,0.0103245187820394,0.0602545686296072,-5.589517825,6.439776468,-18.34438574,5.90421807327146E-23,4.07102622609623E-22,Significant,Non-Focal Trade-off,DAKCFMEO_04981
BJEIHDPM_01356,21.18218203897,0.621883272069202,0.072113425515287,0.219609747505921,-5.259379177,6.132672896,-15.11120663,1.38190682606193E-19,3.98783575362069E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04982
BJEIHDPM_01357,7.57007584146729,0.414436102089971,0.387188042236056,0.601097182633002,-5.542761017,4.521814008,-14.13709854,1.78891864634651E-18,4.08421531104516E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04983
BJEIHDPM_01358,12.1228801102233,-0.0621520279884668,0.848745052803922,0.91644901061024,-5.922861205,5.509447076,-15.16990492,1.18847358928353E-19,3.47561532905036E-19,Not Significant,Mutual Detriment,DAKCFMEO_04984
BJEIHDPM_01359,101.699458918169,0.779298722030082,0.0222803371252132,0.102345806665495,-4.83139645,7.588067345,-21.30446324,1.14779352566931E-25,2.44811605763868E-24,Significant,Non-Focal Trade-off,DAKCFMEO_04985
BJEIHDPM_01360,56.3329553913899,0.362537154188783,0.206493761651188,0.412765549269148,-5.618062723,7.246667842,-19.79660189,2.51695300678453E-24,2.88278221469187E-23,Not Significant,Non-Focal Trade-off,DAKCFMEO_04986
BJEIHDPM_01360,56.3329553913899,0.362537154188783,0.206493761651188,0.412765549269148,-5.618062723,7.246667842,-19.79660189,2.51695300678453E-24,2.88278221469187E-23,Not Significant,Non-Focal Trade-off,DAKCFMEO_04986
BJEIHDPM_01361,44.3640553834587,-0.00133361838030255,0.995473566480144,0.998353093516004,-5.260381647,7.042070858,-19.71789032,2.97231632567017E-24,3.30954664661047E-23,Not Significant,Mutual Detriment,DAKCFMEO_04987
BJEIHDPM_01362,59.9370023774913,0.0601971729460763,0.812781982116863,0.895821627348616,-5.173598898,7.869269018,-21.44171116,8.74303503212926E-26,1.97914269430134E-24,Not Significant,Non-Focal Trade-off,DAKCFMEO_04988
BJEIHDPM_01365,7.6086427732977,-0.666881055789369,0.0846450771708716,0.240684085246248,-4.598887722,4.933733059,-10.38739467,1.0229527211746E-13,1.33910259381258E-13,Not Significant,Mutual Detriment,DAKCFMEO_04991
BJEIHDPM_01367,16.0571895049147,0.196953391435144,0.478988655862989,0.676398101892995,-5.867246638,5.927185783,-16.67243765,2.85010278900719E-21,1.22601754976978E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04993
BJEIHDPM_01368,54.8918267131971,-0.365635848372086,0.152747958787236,0.344532920665764,-5.280955004,8.136700183,-24.60668363,2.38097299197366E-28,2.43002468182037E-26,Not Significant,Mutual Detriment,DAKCFMEO_04994
BJEIHDPM_01369,62.7303956308193,0.772191371838724,0.0130371150067586,0.0712935935853466,-5.227342092,7.425362684,-21.00008221,2.10979977829292E-25,3.76391417696197E-24,Significant,Non-Focal Trade-off,DAKCFMEO_04995
BJEIHDPM_01371,7.238812806954,-0.169157018459451,0.722534250402129,0.845291466129339,-5.198016757,4.529865239,-11.32726802,5.54689404078545E-15,7.88961010721084E-15,Not Significant,Mutual Detriment,DAKCFMEO_04997
BJEIHDPM_01372,39.1619442168047,0.692861826164212,0.0066565022650266,0.0446273974830409,-5.520319376,7.09195143,-17.92319384,1.52817379919879E-22,9.2831722308291E-22,Significant,Non-Focal Trade-off,DAKCFMEO_04998
BJEIHDPM_01373,6.36479281342994,-0.588135402986725,0.160529784874503,0.354542186884241,-5.340022381,4.574593332,-9.645420658,1.10470790473601E-12,1.3820368182555E-12,Not Significant,Mutual Detriment,DAKCFMEO_04999
BJEIHDPM_01374,1.32234800377012,-0.869188070996398,0.158433482697272,0.352074405993937,-3.720328124,3.100459511,-6.211235586,1.32861576045271E-07,1.42928200726576E-07,Not Significant,Mutual Detriment,DAKCFMEO_05000
BJEIHDPM_01375,1.90847035083491,-1.6987753329536,0.00270950284886769,0.02419499337071,-3.910395673,3.511324095,-8.487586485,5.14292729976668E-11,6.11216149370488E-11,Significant,Mutual Detriment,DAKCFMEO_05001
BJEIHDPM_01376,3.78069157916739,0.441925941247238,0.404981820529159,0.618287571526915,-5.090002457,4.04907817,-11.86480644,1.1023525711936E-15,1.66567694872735E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_05002
BJEIHDPM_01377,3.01990623236115,-0.807214455007796,0.162932462777052,0.358713399806002,-4.339482109,4.059456096,-10.53136204,6.49808750943802E-14,8.58599172846725E-14,Not Significant,Mutual Detriment,DAKCFMEO_05003
BJEIHDPM_01378,8.13437472511479,-0.090746522328611,0.863196870395913,0.925317933938407,-5.43707055,4.841139776,-15.79997697,2.41327049075172E-20,8.26054570978423E-20,Not Significant,Mutual Detriment,DAKCFMEO_05004
BJEIHDPM_01379,9.20186573416666,-0.339048459567771,0.399256640322718,0.613365998880072,-4.508314152,5.202285188,-12.38576583,2.38610150606855E-16,3.88166139919423E-16,Not Significant,Mutual Detriment,DAKCFMEO_05005
BJEIHDPM_01381,9.47399175671172,0.312149705750573,0.458357784630485,0.65956091887006,-5.36345228,5.256191908,-14.01438341,2.48969522741443E-18,5.52383143613586E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_05007
BJEIHDPM_01382,5.39456500196541,0.0869186321549346,0.862165619931817,0.924769390466185,-4.530491754,5.085134733,-10.66629417,4.25715242963539E-14,5.68607695792381E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_05008
BJEIHDPM_01383,23.8596018567778,0.863350884157307,0.0104184682568176,0.0607033502361224,-5.32416412,6.341383134,-17.78217301,2.10906805782394E-22,1.24189173122664E-21,Significant,Non-Focal Trade-off,DAKCFMEO_05009
BJEIHDPM_01384,35.5662791793204,0.556883170781497,0.111769749368596,0.288193371088747,-5.263581963,6.500981575,-18.25204936,7.26247949375277E-23,4.88816817538844E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_05010
BJEIHDPM_01385,41.5895133674776,0.767950885655357,0.0102807852308152,0.0601967029962207,-5.129681623,7.089885052,-20.4825783,6.03893886160721E-25,8.97240482874707E-24,Significant,Non-Focal Trade-off,DAKCFMEO_05011
BJEIHDPM_01386,36.1787767764341,-4.09882820605227,7.77415276863185E-14,1.97685598973781E-11,-4.811926513,4.918727471,-11.43470591,4.00403117811383E-15,5.766910451311E-15,Significant,Mutual Detriment,DAKCFMEO_05012
BJEIHDPM_01387,20.0621709659624,0.276695770628583,0.387720447712736,0.601197317194564,-6.149245494,6.010162938,-16.93369909,1.52685971631997E-21,7.12089385677311E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_05013
BJEIHDPM_01388,1.5525529625885,-1.2415071143369,0.0849754710828666,0.241181989910548,-4.317030535,2.849389628,-7.277036064,3.25741985805631E-09,3.65327363842305E-09,Not Significant,Mutual Detriment,DAKCFMEO_05014
BJEIHDPM_01389,6.26954631787853,-1.01331837589315,0.0167043303988237,0.0850749874389302,-5.964213136,4.612706792,-14.38745288,9.16529169244452E-19,2.20472355047826E-18,Significant,Mutual Detriment,DAKCFMEO_05015
BJEIHDPM_01390,9.22590213098102,-2.52994524805026,7.47040531412164E-07,4.50756659631746E-05,-5.063738885,6.933606243,-16.76518857,2.28181914962851E-21,1.02054520960552E-20,Significant,Mutual Detriment,DAKCFMEO_05016
BJEIHDPM_01391,7.97911247907036,-2.13629752553187,2.84869630662603E-07,2.06966507175279E-05,-5.301377898,6.802823242,-20.26258421,9.50466823914732E-25,1.31829199074185E-23,Significant,Mutual Detriment,DAKCFMEO_05017
BJEIHDPM_01393,4.64996426957631,0.312771908877451,0.526666674359347,0.711860972834012,-5.136872776,4.124587719,-11.04505252,1.31510699172044E-14,1.815127539047E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_05019
BJEIHDPM_01394,22.639712989941,0.0843977448392018,0.750055807996083,0.860937896737922,-4.672401176,6.749658793,-17.40490386,5.04113612121413E-22,2.63821289484259E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_05020
BJEIHDPM_01395,18.0945623363924,0.0719739034970058,0.783719440642022,0.880575125466294,-4.224175897,6.719615244,-17.30777512,6.32327234333413E-22,3.24549561237011E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_05021
BJEIHDPM_01397,17.4016812501494,-0.270452225258801,0.379439402978351,0.595266007641391,-5.390972601,6.30103734,-16.05690038,1.27564383092601E-20,4.64125454481724E-20,Not Significant,Mutual Detriment,DAKCFMEO_05023
BJEIHDPM_01399,6.65374891314569,0.197877465859617,0.640618529012675,0.789682120251082,-5.277771701,4.812430406,-13.10589968,3.04613057561403E-17,5.55831963208051E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_05025
BJEIHDPM_01400,24.2575471892464,-0.109323216510494,0.753865019679039,0.861836695586827,-4.837813395,6.223401017,-14.35960791,9.86938428979756E-19,2.3586090184912E-18,Not Significant,Mutual Detriment,DAKCFMEO_05026
BJEIHDPM_01402,4.12096337325169,-0.746621428579401,0.256527708086146,0.470499042136363,-4.620958751,3.627663553,-8.196394243,1.38056423505857E-10,1.62147032893932E-10,Not Significant,Mutual Detriment,DAKCFMEO_05028
BJEIHDPM_01403,72.8539058016081,0.000549909206757132,0.998666222355769,0.999450085637695,-5.146128392,7.746983688,-16.44171181,4.97502330648636E-21,2.01648115268818E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_05029
BJEIHDPM_01405,2.54627234161784,0.0113344672764775,0.985884588318766,0.994544951661889,-4.147661401,2.983539758,-7.836025677,4.73289470552564E-10,5.46252084940297E-10,Not Significant,Non-Focal Trade-off,DAKCFMEO_05031
BJEIHDPM_01406,55.7051301219378,0.318279705417425,0.194778881471911,0.399661566593662,-4.941764294,7.555785368,-18.56920003,3.57816970098755E-23,2.6377321651366E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_05032
BJEIHDPM_01407,60.3675032354314,0.444252637589855,0.0638804195496248,0.205618710304398,-5.658488041,7.582801244,-18.75699439,2.36329631065084E-23,1.88709800246479E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_05033
